graph_id,stress,xing,xangle,iangle,ring
grafo2694.65,222.53471,15.0,7.323546,280.96503,206.44586
grafo2695.43,95.21509,10.0,3.214374,180.6071,114.88996
grafo2696.26,25.187696,4.0,0.9226653,102.172905,61.663597
grafo2697.16,12.57894,2.0,1.0422412,52.06836,31.908342
grafo2698.16,9.203666,1.0,0.61632776,63.99611,28.188633
grafo2699.30,33.003014,5.0,2.395595,131.92091,72.111565
grafo2700.25,18.21254,1.0,0.12922393,110.84119,41.32601
grafo2701.20,16.5489,1.0,0.37920353,74.93232,39.54849
grafo2702.24,29.8671,6.0,2.0034175,99.94876,71.34698
grafo2703.36,58.332832,4.0,1.3932397,154.22127,77.097404
grafo2704.25,28.391909,5.0,2.738828,97.70862,64.827995
grafo2705.15,6.1675577,0.0,0.0,64.38225,22.360703
grafo2706.13,3.6936615,0.0,0.0,54.171665,18.363205
grafo2707.12,3.829021,0.0,0.0,42.583294,18.645346
grafo2708.39,68.615486,6.0,3.223055,149.48317,117.45939
grafo2709.15,8.678951,0.0,0.0,66.242455,28.508495
grafo2710.41,75.31219,5.0,2.6524744,168.10587,109.110825
grafo2711.68,245.06056,13.0,4.760753,298.89197,235.07945
grafo2712.23,23.546461,2.0,0.3148455,75.00057,55.131706
grafo2713.37,81.55277,10.0,7.4175315,153.53696,120.87315
grafo2714.11,2.9908385,0.0,0.0,47.390648,13.897632
grafo2715.18,14.119211,1.0,0.056267623,72.07534,35.197098
grafo2716.14,8.728246,0.0,0.0,44.94062,27.881922
grafo2717.17,6.493763,0.0,0.0,66.493195,22.065016
grafo2718.20,25.21194,9.0,3.320958,73.14213,53.56289
grafo2719.21,14.386208,2.0,0.43364158,85.03944,41.72162
grafo2720.14,3.0776129,0.0,0.0,54.953217,20.659645
grafo2721.27,28.448765,0.0,0.0,113.55159,46.33736
grafo2722.24,29.4171,4.0,1.7125463,94.9614,60.189163
grafo2723.18,20.771507,6.0,3.8559852,64.11943,51.82166
grafo2724.23,25.454062,4.0,2.7887304,89.93913,52.801018
grafo2725.38,61.66116,6.0,4.440894,144.15639,95.31172
grafo2726.38,112.95249,23.0,10.822081,155.34473,137.97084
grafo2727.33,59.80658,6.0,2.0470703,126.711754,84.95068
grafo2728.16,9.595424,1.0,0.036525458,64.600006,26.03954
grafo2729.40,71.60823,9.0,3.8027754,165.12944,98.90346
grafo2730.15,3.1733778,0.0,0.0,57.53692,17.468254
grafo2731.18,13.071543,3.0,0.21158504,63.30798,41.174725
grafo2732.37,67.0431,9.0,5.2566094,147.77725,101.44827
grafo2733.14,6.6377873,1.0,0.24962601,53.31031,22.36248
grafo2734.25,21.92131,3.0,2.3431802,102.6577,42.139614
grafo2735.36,41.931065,4.0,1.0896826,140.46071,76.98832
grafo2736.16,12.007398,0.0,0.0,56.35589,27.843754
grafo2737.41,110.07027,14.0,6.739696,155.83873,138.20554
grafo2738.14,10.556063,6.0,3.5479903,52.14164,35.78932
grafo2739.23,22.740976,4.0,0.8877122,93.59569,53.899483
grafo2740.15,8.313927,2.0,0.561589,56.469643,31.955326
grafo2741.29,46.470936,12.0,5.9696393,107.789474,84.486786
grafo2742.39,70.02265,12.0,4.648688,163.6936,116.66147
grafo2743.39,81.49349,14.0,5.030098,158.84142,128.84
grafo2744.18,15.531764,2.0,0.804918,68.44681,42.818363
grafo2745.17,12.498297,1.0,0.73684096,71.61402,31.293856
grafo2746.38,60.476967,2.0,0.73427606,154.18939,95.21358
grafo2747.16,4.2791057,0.0,0.0,60.92102,24.269306
grafo2748.22,18.368702,1.0,0.039884083,97.81321,52.085194
grafo2749.33,58.45678,6.0,2.8624291,144.64572,83.12675
grafo2750.17,5.66879,0.0,0.0,63.71474,18.903208
grafo2751.16,16.727524,7.0,3.5628304,48.40293,41.803936
grafo2752.15,7.993616,2.0,0.38272804,51.31306,36.469822
grafo2753.18,13.09314,3.0,1.5422771,75.70746,42.080185
grafo2754.16,18.94436,11.0,3.9366953,64.179245,44.029964
grafo2755.25,25.449871,2.0,0.16601261,103.46368,57.827705
grafo2756.21,27.944662,3.0,1.325939,79.65078,42.089573
grafo2757.38,110.32516,21.0,12.161293,145.9931,139.07272
grafo2758.17,5.8499966,0.0,0.0,59.84523,27.46812
grafo2759.16,7.4411077,0.0,0.0,69.478645,23.556072
grafo2760.32,42.108173,2.0,0.5859052,134.88516,74.357704
grafo2761.37,62.882942,6.0,2.141716,136.22267,89.80969
grafo2762.76,442.63113,42.0,19.857704,314.49435,338.48553
grafo2763.20,11.287396,0.0,0.0,81.34799,32.417274
grafo2764.16,15.316143,9.0,2.2360315,65.198685,44.02925
grafo2765.18,12.2570505,1.0,0.3732164,81.00422,38.58074
grafo2766.26,21.608889,3.0,1.9160695,93.34016,52.200912
grafo2767.20,9.392872,0.0,0.0,81.01947,25.459581
grafo2768.18,14.904241,1.0,0.08188038,62.25927,37.20113
grafo2769.23,20.581049,2.0,1.0041198,89.54088,46.542675
grafo2770.24,23.95336,1.0,0.27899298,109.91128,58.776447
grafo2771.33,36.74176,3.0,1.5647941,140.80038,80.94736
grafo2772.14,5.4946995,0.0,0.0,61.137127,15.887923
grafo2773.14,9.076013,1.0,0.236748,60.045288,23.712805
grafo2774.26,20.308754,1.0,0.36011446,122.00898,37.528328
grafo2775.25,24.281767,0.0,0.0,111.17918,38.403904
grafo2776.20,16.567308,2.0,1.2276754,82.85841,43.343777
grafo2777.37,62.897385,3.0,0.7884173,151.9145,99.800934
grafo2778.80,479.73947,41.0,20.230364,338.18088,393.94748
grafo2779.27,33.293888,0.0,0.0,113.84652,54.390995
grafo2780.17,15.864262,2.0,0.9209106,65.059814,43.031815
grafo2781.41,97.740715,14.0,4.243171,151.18256,146.4759
grafo2782.17,5.516009,1.0,0.39866102,63.90509,25.501713
grafo2783.15,10.646516,1.0,0.68530613,61.38479,28.57507
grafo2784.16,11.92339,2.0,0.7822472,61.641384,33.63251
grafo2785.14,5.9424696,0.0,0.0,51.212795,23.36263
grafo2786.37,108.278984,20.0,9.967096,147.675,148.61887
grafo2787.24,39.041203,14.0,6.0565195,97.794014,75.61337
grafo2788.49,101.23799,3.0,1.1884289,200.21216,123.02395
grafo2789.23,19.816689,1.0,0.009899182,95.03641,45.31977
grafo2790.16,9.678951,2.0,1.2736593,63.428635,28.684328
grafo2791.15,4.659589,0.0,0.0,46.49824,17.05442
grafo2792.11,2.217138,0.0,0.0,48.14809,13.250027
grafo2793.21,12.42707,0.0,0.0,89.8422,28.122667
grafo2794.53,253.93634,40.0,15.794881,208.45773,234.74945
grafo2795.25,23.997898,0.0,0.0,105.467026,61.853996
grafo2796.19,7.4076824,0.0,0.0,80.47763,32.46504
grafo2797.15,8.531175,0.0,0.0,54.485615,26.86263
grafo2798.16,4.8843155,0.0,0.0,60.00759,22.261623
grafo2799.16,14.257087,4.0,0.62323976,65.03862,38.87648
grafo2800.24,20.309158,1.0,0.28855953,105.65434,47.641758
grafo2801.22,11.110627,0.0,0.0,97.69092,30.616417
grafo2802.17,6.8667107,0.0,0.0,68.53626,29.66871
grafo2803.14,4.1211376,0.0,0.0,54.63928,19.765402
grafo2804.19,14.22881,2.0,0.53696495,71.10715,39.40637
grafo2805.18,15.8354,6.0,2.9607544,71.87352,44.752785
grafo2806.15,5.460445,0.0,0.0,67.61975,23.12864
grafo2807.22,21.278881,2.0,0.33080494,94.181984,49.09467
grafo2808.37,70.665726,6.0,2.0087037,152.96834,91.01159
grafo2809.11,1.8102978,0.0,0.0,48.204277,13.280769
grafo2810.12,1.8954023,0.0,0.0,49.899918,11.687619
grafo2811.29,46.57877,5.0,1.8118484,103.98443,92.243835
grafo2812.11,3.3535964,0.0,0.0,48.886993,13.481271
grafo2813.25,18.404533,0.0,0.0,106.7939,51.44679
grafo2814.21,16.145935,1.0,0.5290393,76.882545,38.344524
grafo2815.35,39.42223,2.0,0.21662855,139.13611,76.84289
grafo2816.18,12.824709,4.0,1.688055,71.84536,44.778458
grafo2817.15,6.3335395,0.0,0.0,64.15119,21.346823
grafo2818.18,19.47025,2.0,0.45437604,82.48864,41.092365
grafo2819.22,17.619024,0.0,0.0,86.59277,41.904785
grafo2820.14,4.9025126,0.0,0.0,51.49709,19.7584
grafo2821.22,27.340322,5.0,2.0477116,91.90157,59.4534
grafo2822.36,63.156513,4.0,1.3283974,145.9064,79.96883
grafo2823.17,15.712359,1.0,0.6321443,67.03662,36.935734
grafo2824.12,5.270129,0.0,0.0,49.935745,19.552273
grafo2825.18,7.285046,0.0,0.0,77.63427,27.037626
grafo2826.37,82.96328,15.0,5.7550635,144.24402,127.025375
grafo2827.37,84.11137,14.0,6.8776045,156.90556,116.39452
grafo2828.33,46.72814,2.0,0.85001767,137.78523,72.71303
grafo2829.17,6.9820743,0.0,0.0,61.40003,29.399149
grafo2830.14,3.7069376,0.0,0.0,58.84661,17.431555
grafo2831.21,23.164679,5.0,1.7108243,83.864845,60.58314
grafo2832.13,5.1637616,0.0,0.0,60.25836,19.823515
grafo2833.21,15.301357,2.0,0.6074835,81.94739,38.083775
grafo2834.24,16.720406,0.0,0.0,106.17084,48.90714
grafo2835.17,10.647366,2.0,0.41713738,66.59585,32.867428
grafo2836.39,51.491383,2.0,0.35848805,151.59502,71.73349
grafo2837.25,14.266061,0.0,0.0,101.80995,33.28668
grafo2838.36,60.390697,3.0,0.93419564,159.30826,78.94076
grafo2839.37,67.88819,10.0,5.510779,158.50264,102.77888
grafo2840.27,50.966717,6.0,2.1638103,95.99539,76.78814
grafo2841.17,9.406924,2.0,0.25390124,65.78216,31.295822
grafo2842.13,3.8167167,0.0,0.0,51.13796,14.951159
grafo2843.43,80.83923,6.0,2.6145072,170.69072,105.43186
grafo2844.19,24.378279,12.0,5.0421333,69.49193,57.342594
grafo2845.14,4.91932,0.0,0.0,48.342712,22.944155
grafo2846.21,20.15385,5.0,1.5644369,81.09319,51.172928
grafo2847.18,12.248754,0.0,0.0,67.426544,27.704695
grafo2848.40,94.51577,12.0,5.5177274,163.17749,110.56119
grafo2849.17,10.941006,0.0,0.0,70.468475,31.44019
grafo2850.14,9.408387,2.0,1.4234179,52.720467,27.607775
grafo2851.40,63.41845,4.0,1.8783956,156.57373,99.63719
grafo2852.16,6.6047263,0.0,0.0,78.18819,27.396683
grafo2853.23,34.437996,10.0,4.612658,89.52717,70.134056
grafo2854.23,19.577627,2.0,0.7807828,92.37228,49.893158
grafo2855.12,8.573841,2.0,0.9829171,45.51492,25.426346
grafo2856.16,6.7133036,0.0,0.0,58.42031,25.161913
grafo2857.27,21.874271,2.0,1.5997465,111.79782,47.050114
grafo2858.19,10.676222,1.0,0.2884749,71.918434,30.999714
grafo2859.37,64.401726,4.0,2.4599972,155.06947,79.12135
grafo2860.18,13.290408,1.0,0.06406214,66.72395,33.426178
grafo2861.16,8.434142,0.0,0.0,67.58014,21.091751
grafo2862.17,6.693006,1.0,0.013496004,69.90014,29.372086
grafo2863.40,65.96,4.0,1.0467873,166.08499,98.61172
grafo2864.39,103.41193,25.0,11.288909,157.72726,145.30707
grafo2865.36,56.400284,5.0,2.0298667,158.93015,94.61299
grafo2866.17,7.961596,3.0,1.4844594,66.88872,37.469578
grafo2867.12,6.680871,1.0,0.4020874,53.823,24.624098
grafo2868.17,12.770976,5.0,2.7700813,59.992462,41.488728
grafo2869.37,47.189827,1.0,0.06714017,166.53676,66.260216
grafo2870.14,5.935603,1.0,0.707019,35.7165,25.245815
grafo2871.17,8.9927025,0.0,0.0,69.53249,21.134298
grafo2872.13,16.500982,3.0,2.590822,45.559433,29.320461
grafo2873.21,15.452668,1.0,0.17017727,86.58814,38.08938
grafo2874.50,54.01205,1.0,0.5675877,217.36943,77.00514
grafo2875.22,16.772778,1.0,0.11083857,81.32282,42.50847
grafo2876.27,46.423756,3.0,1.1268348,114.97721,69.0351
grafo2877.36,95.70815,16.0,5.0014844,142.67317,140.38953
grafo2878.19,31.920912,24.0,13.858199,64.25444,68.1993
grafo2879.27,27.208073,1.0,0.67944896,114.54941,55.512222
grafo2880.16,5.22585,0.0,0.0,64.57945,25.60255
grafo2881.65,183.87059,7.0,2.8823695,269.9361,165.44218
grafo2882.17,7.859093,0.0,0.0,65.8901,20.239916
grafo2883.15,4.976941,0.0,0.0,60.743835,21.407629
grafo2884.18,22.404068,6.0,2.0988505,69.79278,48.666092
grafo2885.16,8.043121,0.0,0.0,63.101074,25.886822
grafo2886.21,12.760435,0.0,0.0,79.7957,33.763535
grafo2887.15,4.017716,0.0,0.0,58.421204,24.146456
grafo2888.27,34.33503,3.0,0.580453,114.60769,67.561676
grafo2889.18,22.07824,3.0,0.62015116,61.21094,40.6916
grafo2890.12,5.0148907,0.0,0.0,49.63196,19.224731
grafo2891.17,9.013087,1.0,0.32321292,66.009224,32.87781
grafo2892.41,82.59212,4.0,1.738801,176.66284,102.86206
grafo2893.16,4.3296037,0.0,0.0,70.002144,23.98266
grafo2894.13,9.303998,1.0,0.36873534,44.51721,25.014534
grafo2895.15,7.1343427,1.0,0.09356225,65.52879,24.098497
grafo2896.10,1.4211806,0.0,0.0,38.731354,12.068638
grafo2897.29,22.633327,0.0,0.0,120.80081,54.276806
grafo2898.14,6.3478613,0.0,0.0,55.901108,26.320395
grafo2899.34,49.47607,5.0,1.6267836,139.29506,84.933334
grafo2900.14,4.2343884,0.0,0.0,52.98887,17.079308
grafo2901.13,3.963477,0.0,0.0,55.074203,22.081972
grafo2902.17,17.572983,7.0,2.7658157,69.03387,48.664513
grafo2903.15,4.8815064,0.0,0.0,60.11798,22.189322
grafo2904.37,93.498535,18.0,8.142724,150.01262,136.5916
grafo2905.47,88.030495,2.0,0.76061684,195.03755,89.46103
grafo2906.21,17.98599,1.0,0.36461183,88.59597,36.729324
grafo2907.18,10.591253,0.0,0.0,69.8554,31.120817
grafo2908.13,2.3910427,0.0,0.0,52.62571,13.7062025
grafo2909.28,27.273682,2.0,1.1347798,117.78311,57.94261
grafo2910.14,11.217218,1.0,0.0161676,55.483185,26.551325
grafo2911.15,6.916937,1.0,0.23808816,50.037155,29.203241
grafo2912.21,7.1664233,0.0,0.0,85.53105,30.288692
grafo2913.40,118.065186,34.0,15.815397,161.95775,151.14488
grafo2914.63,236.23926,27.0,15.190273,260.58664,234.2879
grafo2915.27,43.404564,10.0,4.0110264,129.14317,86.85425
grafo2916.16,17.717348,7.0,1.6342368,73.78211,45.03702
grafo2917.14,3.5703943,0.0,0.0,54.956642,22.317863
grafo2918.16,11.937696,3.0,0.9485854,59.312576,37.79112
grafo2919.14,5.0033355,0.0,0.0,56.65051,20.628065
grafo2920.22,34.756344,18.0,10.226898,91.58303,77.6499
grafo2921.15,12.343428,2.0,0.5513167,62.728176,27.802881
grafo2922.20,13.243888,1.0,0.02924111,83.95332,37.132324
grafo2923.24,16.682882,1.0,0.41617432,84.08024,37.389435
grafo2924.17,9.143221,0.0,0.0,71.109215,33.930508
grafo2925.36,30.821503,0.0,0.0,153.9432,59.521698
grafo2926.14,2.8402252,0.0,0.0,55.1554,15.042348
grafo2927.13,7.5174947,0.0,0.0,49.304363,21.700167
grafo2928.15,8.441239,2.0,0.6391309,61.576042,26.155458
grafo2929.23,29.929743,6.0,2.4929137,94.16738,62.63892
grafo2930.35,39.65079,0.0,0.0,148.27434,63.21396
grafo2931.11,4.0997148,0.0,0.0,45.369987,17.635805
grafo2932.40,129.60385,30.0,12.123901,148.8566,168.66248
grafo2933.16,6.6688313,0.0,0.0,77.85209,25.420809
grafo2934.19,11.728286,0.0,0.0,68.36406,32.548428
grafo2935.11,2.1081498,0.0,0.0,48.49798,13.262104
grafo2936.12,3.7229965,0.0,0.0,48.160877,17.656124
grafo2937.25,25.958097,2.0,0.3744669,109.469345,50.0273
grafo2938.12,1.8834269,0.0,0.0,46.28557,15.142727
grafo2939.19,19.415998,6.0,2.4358833,78.75873,48.843582
grafo2940.19,8.410049,0.0,0.0,81.40893,33.851913
grafo2941.38,109.21836,19.0,5.9646897,145.65775,138.62283
grafo2942.31,30.761824,1.0,0.2888824,129.52127,54.562973
grafo2943.21,13.7569,1.0,0.12363928,79.91129,34.923798
grafo2944.12,4.6080737,0.0,0.0,54.13433,19.14699
grafo2945.24,23.467087,1.0,0.012140006,98.63514,50.776802
grafo2946.11,1.6560003,0.0,0.0,47.08915,13.188013
grafo2947.37,50.219097,3.0,1.4054083,149.42947,92.34205
grafo2948.25,33.998035,1.0,0.52645594,100.16682,62.81347
grafo2949.12,3.3997786,0.0,0.0,48.01978,13.010854
grafo2950.27,39.033024,7.0,3.3777752,115.66949,80.23715
grafo2951.19,11.298748,0.0,0.0,65.15861,35.828545
grafo2952.38,83.79886,4.0,0.9723102,154.27493,91.24342
grafo2953.11,1.6542552,0.0,0.0,44.432404,13.480852
grafo2954.37,77.83363,10.0,4.0111113,149.49313,115.47452
grafo2955.38,90.65942,16.0,11.111774,154.17343,125.05565
grafo2956.37,32.574047,0.0,0.0,157.35303,59.244236
grafo2957.37,96.657936,18.0,7.333954,157.75487,138.41467
grafo2958.27,22.36621,0.0,0.0,110.92503,59.337658
grafo2959.38,68.194466,9.0,5.2618456,147.8147,96.76274
grafo2960.38,82.020676,5.0,1.4122967,152.93185,109.09586
grafo2961.26,22.96935,1.0,0.3033102,104.8425,55.32828
grafo2962.33,37.09217,1.0,0.29143736,146.79787,66.946655
grafo2963.40,93.98487,8.0,4.0672674,150.21098,108.1527
grafo2964.11,3.8879702,0.0,0.0,51.136745,16.73761
grafo2965.22,14.758254,1.0,0.045077838,90.657196,41.36467
grafo2966.23,20.687946,1.0,0.19203101,93.3191,43.62861
grafo2967.47,83.26815,6.0,2.455794,207.40205,123.084206
grafo2968.32,38.931244,3.0,1.0895481,132.87265,78.62276
grafo2969.39,113.524864,25.0,13.729927,156.96776,155.56212
grafo2970.38,87.18391,10.0,3.112943,154.6605,121.90008
grafo2971.11,2.4795923,0.0,0.0,47.425335,13.25564
grafo2972.25,24.655283,0.0,0.0,102.3203,56.231575
grafo2973.37,74.71406,7.0,2.224858,142.03044,91.71926
grafo2974.36,66.70597,8.0,5.5256987,151.89566,94.20141
grafo2975.40,48.10189,3.0,1.3996193,157.25067,92.32499
grafo2976.18,11.320347,0.0,0.0,78.53245,30.137564
grafo2977.25,26.39537,2.0,0.68738896,105.136604,56.359585
grafo2978.86,579.9783,44.0,17.941418,344.06122,384.2861
grafo2979.11,1.8822238,0.0,0.0,46.403023,13.19219
grafo2980.23,32.22138,7.0,2.8929317,94.45269,68.88309
grafo2981.26,30.731413,8.0,4.1299944,112.02162,69.06881
grafo2982.39,97.26219,12.0,7.0057583,157.81,139.59691
grafo2983.25,23.985909,1.0,0.49796858,105.28961,49.767815
grafo2984.37,64.26535,9.0,3.5461001,158.14818,124.0664
grafo2985.43,108.40829,20.0,9.971374,164.0052,134.27097
grafo2986.38,89.87258,22.0,10.973053,167.50089,122.133095
grafo2987.17,13.839515,2.0,0.97582686,61.706326,32.59021
grafo2988.25,15.171514,0.0,0.0,108.79463,45.87512
grafo2989.20,16.128386,1.0,0.049330898,83.39377,35.751076
grafo2990.35,79.90232,20.0,9.464309,150.19952,118.79302
grafo2991.32,40.28969,8.0,3.6545932,133.85075,81.522514
grafo2992.26,20.69845,1.0,0.22901373,106.485985,41.363525
grafo2993.23,24.56725,3.0,0.88285536,84.52668,51.028927
grafo2994.41,110.00057,10.0,4.108964,164.7754,124.35645
grafo2995.20,13.214239,1.0,0.14715602,85.83434,33.776478
grafo2996.37,104.8555,13.0,6.414079,152.82576,136.87337
grafo2997.23,13.123086,0.0,0.0,78.24026,46.174995
grafo2998.18,6.3613815,0.0,0.0,76.81184,28.214935
grafo2999.26,33.606483,2.0,0.98427975,110.9723,54.047993
grafo3000.38,41.1903,0.0,0.0,168.29718,63.49613
grafo3001.40,102.39394,27.0,15.010969,182.242,152.54971
grafo3002.37,64.09123,5.0,2.626949,149.3702,105.7996
grafo3003.40,66.19736,6.0,3.2775733,155.24509,97.16441
grafo3004.38,56.29009,1.0,0.3318179,152.76965,80.23957
grafo3005.58,236.47293,34.0,12.336736,264.1366,246.21848
grafo3006.35,36.505306,3.0,0.45675033,133.86238,74.40553
grafo3007.27,23.021809,0.0,0.0,107.8432,47.753315
grafo3008.32,99.076096,34.0,21.817703,138.0497,131.38986
grafo3009.17,7.450869,1.0,0.0018419634,56.280846,32.277245
grafo3010.19,17.438772,3.0,2.0133834,65.674835,43.186943
grafo3011.30,42.053852,6.0,2.3549085,109.54912,91.394875
grafo3012.32,40.309467,5.0,3.1630998,133.81369,72.081116
grafo3013.23,34.575596,5.0,2.1759748,93.98556,67.08401
grafo3014.33,66.53635,9.0,3.7767162,132.07454,96.54779
grafo3015.35,42.4849,0.0,0.0,136.6241,71.45946
grafo3016.41,58.902576,7.0,2.1793063,154.61433,95.160835
grafo3017.20,12.121236,1.0,0.35364908,74.801056,40.217255
grafo3018.24,47.239426,9.0,3.4872653,92.1894,81.08389
grafo3019.39,84.25103,19.0,7.2404313,169.70761,136.58818
grafo3020.40,55.647846,5.0,5.0086594,172.95485,72.32693
grafo3021.25,23.792585,1.0,0.037107192,107.40743,52.66421
grafo3022.36,119.367256,17.0,9.634747,155.29808,124.1068
grafo3023.34,41.41616,2.0,0.37711525,135.89801,85.92979
grafo3024.10,1.8299266,0.0,0.0,44.792175,12.200633
grafo3025.27,23.823854,1.0,0.11065395,111.32901,53.264736
grafo3026.26,24.761305,0.0,0.0,92.213615,57.553482
grafo3027.26,30.926062,3.0,2.0947726,104.56112,64.17524
grafo3028.24,33.08496,5.0,1.2347947,95.02255,66.19849
grafo3029.32,26.158495,3.0,0.6489575,139.29149,60.888893
grafo3030.27,33.02293,4.0,1.1070979,116.87246,66.117905
grafo3031.16,6.002546,0.0,0.0,62.57687,24.659527
grafo3032.30,25.24462,1.0,0.24204898,121.49675,57.081512
grafo3033.38,47.624504,1.0,0.0050040097,166.3724,91.82892
grafo3034.29,49.642952,9.0,4.658253,112.4285,91.806175
grafo3035.36,85.01019,15.0,6.559849,145.36874,118.699585
grafo3036.60,137.30898,3.0,1.4189303,258.21713,154.00105
grafo3037.23,27.435535,3.0,1.835108,90.94635,61.491795
grafo3038.38,79.91543,11.0,3.8794663,148.8957,119.84618
grafo3039.27,36.54611,4.0,2.3276973,112.87425,58.417015
grafo3040.44,75.9306,3.0,0.68637764,177.11087,89.86296
grafo3041.36,72.174644,20.0,9.959736,159.04277,126.204025
grafo3042.14,13.944611,3.0,1.5707963,55.857872,31.413342
grafo3043.36,44.818977,3.0,0.9964016,153.71712,70.01105
grafo3044.26,28.46506,2.0,0.7830043,106.74419,66.77137
grafo3045.35,51.292435,2.0,0.44621238,142.85995,88.83279
grafo3046.25,21.42527,1.0,0.052545883,108.41004,46.86023
grafo3047.33,39.712234,0.0,0.0,145.49295,56.746872
grafo3048.41,107.83348,7.0,3.1836162,178.67323,126.05552
grafo3049.20,10.442773,1.0,0.027285699,85.18792,34.337463
grafo3050.36,31.455858,1.0,0.40327144,146.81725,67.469025
grafo3051.20,10.679325,1.0,0.19543688,73.17603,33.189384
grafo3052.20,11.318956,0.0,0.0,83.17657,33.45406
grafo3053.42,65.882164,3.0,0.96894324,176.8939,79.01893
grafo3054.18,10.960202,1.0,0.2228376,70.66562,32.129585
grafo3055.36,82.392136,14.0,7.135821,135.61626,104.68519
grafo3056.26,35.896954,11.0,4.5866904,110.59091,80.28284
grafo3057.34,67.33932,9.0,2.3242629,128.74289,108.448166
grafo3058.42,106.098335,12.0,5.352325,191.66681,138.33061
grafo3059.35,57.14364,4.0,1.3201977,139.53989,80.006
grafo3060.28,35.84417,5.0,3.0616481,101.56754,66.224045
grafo3061.32,67.75734,18.0,7.8079357,130.82652,105.71422
grafo3062.23,28.921612,8.0,4.8585696,86.294586,71.9
grafo3063.91,460.05447,17.0,9.164109,383.65204,296.78595
grafo3064.23,16.370544,0.0,0.0,100.42885,42.737408
grafo3065.17,12.859531,4.0,2.2811995,78.91489,41.367683
grafo3066.32,72.86778,20.0,8.065559,129.6107,121.7323
grafo3067.34,36.28013,1.0,0.2791567,151.28574,70.131325
grafo3068.35,87.60578,16.0,8.075517,137.55467,130.20555
grafo3069.88,438.55237,20.0,12.9518,376.036,269.18216
grafo3070.31,56.498055,8.0,3.3280513,133.21866,95.80937
grafo3071.23,11.3270645,0.0,0.0,95.33696,32.162655
grafo3072.27,29.99266,4.0,1.5795197,112.130486,68.0853
grafo3073.11,1.8498493,0.0,0.0,46.95652,13.258985
grafo3074.26,26.180727,8.0,3.024177,100.385056,72.15046
grafo3075.72,411.68225,36.0,18.147478,294.8237,318.93698
grafo3076.34,36.54669,2.0,1.1211629,141.02667,65.249466
grafo3077.72,412.77444,38.0,18.08103,295.7717,319.2359
grafo3078.25,20.037296,2.0,1.0015471,93.27908,47.09695
grafo3079.27,28.922016,3.0,0.9629147,109.58215,63.952316
grafo3080.43,35.947926,0.0,0.0,179.57175,61.28446
grafo3081.23,13.790826,1.0,0.75949234,96.16926,38.275696
grafo3082.33,45.192303,3.0,1.5353045,129.37102,88.35153
grafo3083.27,30.086115,3.0,0.99023044,111.235,64.09565
grafo3084.36,43.664093,1.0,0.2831671,150.91043,66.32684
grafo3085.49,173.8893,52.0,27.888754,212.79552,215.39803
grafo3086.49,174.78545,49.0,24.214857,213.78677,216.06895
grafo3087.14,9.66086,0.0,0.0,52.692497,23.291899
grafo3088.40,126.784645,24.0,10.066446,168.05528,164.53012
grafo3089.25,35.778538,6.0,3.0184934,111.1651,75.40062
grafo3090.24,18.374998,1.0,0.11290472,96.88749,43.89141
grafo3091.11,1.9105897,0.0,0.0,46.90364,13.270074
grafo3092.24,10.812334,0.0,0.0,95.7003,39.552265
grafo3093.35,91.015465,23.0,12.314932,149.03683,122.01014
grafo3094.42,83.19263,3.0,0.3118158,182.9668,118.33865
grafo3095.34,72.723,6.0,1.018115,138.86427,108.81866
grafo3096.36,76.47549,14.0,6.640097,163.7211,133.96773
grafo3097.11,3.1094458,0.0,0.0,37.35431,14.313839
grafo3098.18,14.772863,2.0,0.8511152,57.348053,37.99893
grafo3099.39,56.613937,4.0,1.5977023,168.02333,90.11512
grafo3100.24,13.953189,0.0,0.0,93.050224,36.754333
grafo3101.11,2.1704202,0.0,0.0,48.80756,13.2788515
grafo3102.34,59.884903,7.0,3.3554618,150.53198,94.68776
grafo3103.88,525.5367,36.0,13.560822,375.40466,342.40213
grafo3104.39,90.28802,14.0,5.834481,152.12245,128.48412
grafo3105.25,35.037815,9.0,5.5051155,94.59127,68.2414
grafo3106.32,47.14573,5.0,1.4192632,137.26968,76.04666
grafo3107.32,83.654816,19.0,8.347917,116.85095,129.97955
grafo3108.24,15.247279,0.0,0.0,107.02907,37.364315
grafo3109.24,14.789002,1.0,0.27164796,90.887245,50.908264
grafo3110.38,86.361336,11.0,4.0827775,148.39758,120.06474
grafo3111.48,70.5168,3.0,1.0783997,188.45314,92.68956
grafo3112.13,4.112716,0.0,0.0,49.801422,21.01172
grafo3113.11,1.6174961,0.0,0.0,49.110096,13.224952
